county,precinct,candidate,office,district,party,votes
Jefferson,S166,,Straight Party,,DEM,79
Jefferson,S166,,Straight Party,,LIB,1
Jefferson,S166,,Straight Party,,AME,0
Jefferson,S166,Vickie Yates B Glisson,U.S. House,3,,365
Jefferson,S166,John A Yarmuth,U.S. House,3,,294
Jefferson,S166,Gregory Boles,U.S. House,3,,5
Jefferson,S166,Ernie Harris,State Senate,26,,376
Jefferson,S166,Karen Berg,State Senate,26,,260
Jefferson,S166,Jody Hurt,State Senate,26,,9
Jefferson,S166,Ken Fleming,State Representative,48,,408
Jefferson,S166,Maria Sorolis,State Representative,48,,249
Jefferson,S167,,Ballots Cast,,,571
Jefferson,S167,,Straight Party,,REP,127
Jefferson,S167,,Straight Party,,DEM,85
Jefferson,S167,,Straight Party,,LIB,0
Jefferson,S167,,Straight Party,,AME,1
Jefferson,S167,Vickie Yates B Glisson,U.S. House,3,,298
Jefferson,S167,John A Yarmuth,U.S. House,3,,269
Jefferson,S167,Gregory Boles,U.S. House,3,,3
Jefferson,S167,Ernie Harris,State Senate,26,,313
Jefferson,S167,Karen Berg,State Senate,26,,253
Jefferson,S167,Jody Hurt,State Senate,26,,2
Jefferson,S167,Ken Fleming,State Representative,48,,338
Jefferson,S167,Maria Sorolis,State Representative,48,,230
Jefferson,S168,,Ballots Cast,,,497
Jefferson,S168,,Straight Party,,REP,120
Jefferson,S168,,Straight Party,,DEM,115
Jefferson,S168,,Straight Party,,LIB,1
Jefferson,S168,,Straight Party,,AME,5
Jefferson,S168,Vickie Yates B Glisson,U.S. House,3,,244
Jefferson,S168,John A Yarmuth,U.S. House,3,,247
Jefferson,S168,Gregory Boles,U.S. House,3,,6
Jefferson,S168,Ernie Harris,State Senate,26,,248
Jefferson,S168,Karen Berg,State Senate,26,,236
Jefferson,S168,Jody Hurt,State Senate,26,,7
Jefferson,S168,Ken Fleming,State Representative,48,,255
Jefferson,S168,Maria Sorolis,State Representative,48,,235
Jefferson,V101,,Ballots Cast,,,554
Jefferson,V101,,Straight Party,,REP,95
Jefferson,V101,,Straight Party,,DEM,176
Jefferson,V101,,Straight Party,,LIB,3
Jefferson,V101,,Straight Party,,AME,4
Jefferson,V101,Vickie Yates B Glisson,U.S. House,3,,195
Jefferson,V101,John A Yarmuth,U.S. House,3,,344
Jefferson,V101,Gregory Boles,U.S. House,3,,11
Jefferson,V101,Dave Suetholz,State Senate,20,,211
Jefferson,V101,Ernie Harris,State Senate,26,,335
Jefferson,V101,Jerry T Miller,State Representative,36,,212
Jefferson,V101,Maurice M Sweeney,State Representative,36,,331
Jefferson,V102,,Ballots Cast,,,1169
Jefferson,V102,,Straight Party,,REP,309
Jefferson,V102,,Straight Party,,DEM,210
Jefferson,V102,,Straight Party,,LIB,3
Jefferson,V102,,Straight Party,,AME,1
Jefferson,V102,Vickie Yates B Glisson,U.S. House,3,,668
Jefferson,V102,John A Yarmuth,U.S. House,3,,476
Jefferson,V102,Gregory Boles,U.S. House,3,,17
Jefferson,V102,Jimmy Higdon,State Senate,14,,679
Jefferson,V102,Stephanie Compton,State Senate,14,,468
Jefferson,V102,Jerry T Miller,State Representative,36,,684
Jefferson,V102,Maurice M Sweeney,State Representative,36,,466
Jefferson,V103,,Ballots Cast,,,425
Jefferson,V103,,Straight Party,,REP,167
Jefferson,V103,,Straight Party,,DEM,58
Jefferson,V103,,Straight Party,,LIB,0
Jefferson,V103,,Straight Party,,AME,2
Jefferson,V103,Thomas Massie,U.S. House,4,,297
Jefferson,V103,Seth Hall,U.S. House,4,,119
Jefferson,V103,Mike Moffett,U.S. House,4,,2
Jefferson,V103,Jimmy Higdon,State Senate,14,,297
Jefferson,V103,Stephanie Compton,State Senate,14,,122
Jefferson,V103,Jerry T Miller,State Representative,36,,293
Jefferson,V103,Maurice M Sweeney,State Representative,36,,126
Jefferson,V104,,Ballots Cast,,,1400
Jefferson,V104,,Straight Party,,REP,395
Jefferson,V104,,Straight Party,,DEM,255
Jefferson,V104,,Straight Party,,LIB,0
Jefferson,V104,,Straight Party,,AME,7
Jefferson,V104,Thomas Massie,U.S. House,4,,790
Jefferson,V104,Seth Hall,U.S. House,4,,583
Jefferson,V104,Mike Moffett,U.S. House,4,,9
Jefferson,V104,Jerry T Miller,State Representative,36,,799
Jefferson,V104,Maurice M Sweeney,State Representative,36,,590
Jefferson,V105,,Ballots Cast,,,989
Jefferson,V105,,Straight Party,,REP,342
Jefferson,V105,,Straight Party,,DEM,136
Jefferson,V105,,Straight Party,,LIB,0
Jefferson,V105,,Straight Party,,AME,4
Jefferson,V105,Thomas Massie,U.S. House,4,,664
Jefferson,V105,Seth Hall,U.S. House,4,,290
Jefferson,V105,Mike Moffett,U.S. House,4,,15
Jefferson,V105,Paul R. Hornback,State Senate,20,,666
Jefferson,V105,Dave Suetholz,State Senate,20,,308
Jefferson,V105,Jerry T Miller,State Representative,36,,652
Jefferson,V105,Maurice M Sweeney,State Representative,36,,314
Jefferson,V106,,Ballots Cast,,,521
Jefferson,V106,,Straight Party,,REP,103
Jefferson,V106,,Straight Party,,DEM,141
Jefferson,V106,,Straight Party,,LIB,4
Jefferson,V106,,Straight Party,,AME,2
Jefferson,V106,Vickie Yates B Glisson,U.S. House,3,,200
Jefferson,V106,John A Yarmuth,U.S. House,3,,305
Jefferson,V106,Gregory Boles,U.S. House,3,,11
Jefferson,V106,Paul R. Hornback,State Senate,20,,206
Jefferson,V106,Dave Suetholz,State Senate,20,,301
Jefferson,V106,Jerry T Miller,State Representative,36,,204
Jefferson,V106,Maurice M Sweeney,State Representative,36,,297
Jefferson,V107,,Ballots Cast,,,531
Jefferson,V107,,Straight Party,,REP,191
Jefferson,V107,,Straight Party,,DEM,70
Jefferson,V107,,Straight Party,,LIB,0
Jefferson,V107,,Straight Party,,AME,2
Jefferson,V107,Thomas Massie,U.S. House,4,,364
Jefferson,V107,Seth Hall,U.S. House,4,,153
Jefferson,V107,Mike Moffett,U.S. House,4,,4
Jefferson,V107,Paul R. Hornback,State Senate,20,,365
Jefferson,V107,Dave Suetholz,State Senate,20,,160
Jefferson,V107,Jerry T Miller,State Representative,36,,372
Jefferson,V107,Maurice M Sweeney,State Representative,36,,153
Jefferson,V108,,Ballots Cast,,,1228
Jefferson,V108,,Straight Party,,REP,421
Jefferson,V108,,Straight Party,,DEM,187
Jefferson,V108,,Straight Party,,LIB,0
Jefferson,V108,,Straight Party,,AME,7
Jefferson,V108,Thomas Massie,U.S. House,4,,818
Jefferson,V108,Seth Hall,U.S. House,4,,383
Jefferson,V108,Mike Moffett,U.S. House,4,,7
Jefferson,V108,Paul R. Hornback,State Senate,20,,821
Jefferson,V108,Dave Suetholz,State Senate,20,,389
Jefferson,V108,Jerry T Miller,State Representative,36,,806
Jefferson,V108,Maurice M Sweeney,State Representative,36,,411
Jefferson,V109,,Ballots Cast,,,117
Jefferson,V109,,Straight Party,,REP,37
Jefferson,V109,,Straight Party,,DEM,15
Jefferson,V109,,Straight Party,,LIB,0
Jefferson,V109,,Straight Party,,AME,0
Jefferson,V109,Vickie Yates B Glisson,U.S. House,3,,77
Jefferson,V109,John A Yarmuth,U.S. House,3,,40
Jefferson,V109,Gregory Boles,U.S. House,3,,0
Jefferson,V109,Paul R. Hornback,State Senate,20,,76
Jefferson,V109,Dave Suetholz,State Senate,20,,40
Jefferson,V109,Jerry T Miller,State Representative,36,,74
Jefferson,V109,Maurice M Sweeney,State Representative,36,,42
Jefferson,V110,,Ballots Cast,,,1102
Jefferson,V110,,Straight Party,,REP,377
Jefferson,V110,,Straight Party,,DEM,183
Jefferson,V110,,Straight Party,,LIB,0
Jefferson,V110,,Straight Party,,AME,1
Jefferson,V110,Thomas Massie,U.S. House,4,,716
Jefferson,V110,Seth Hall,U.S. House,4,,378
Jefferson,V110,Mike Moffett,U.S. House,4,,4
Jefferson,V110,Julie Raque Adams,State Senate,36,,741
Jefferson,V110,Sheri A Donahue,State Senate,36,,355
Jefferson,V110,Jerry T Miller,State Representative,36,,720
Jefferson,V110,Maurice M Sweeney,State Representative,36,,371
Jefferson,V111,,Ballots Cast,,,761
Jefferson,V111,,Straight Party,,REP,223
Jefferson,V111,,Straight Party,,DEM,142
Jefferson,V111,,Straight Party,,LIB,0
Jefferson,V111,,Straight Party,,AME,3
Jefferson,V111,Thomas Massie,U.S. House,4,,445
Jefferson,V111,Seth Hall,U.S. House,4,,293
Jefferson,V111,Mike Moffett,U.S. House,4,,8
Jefferson,V111,Julie Raque Adams,State Senate,36,,475
Jefferson,V111,Sheri A Donahue,State Senate,36,,274
Jefferson,V111,Jerry T Miller,State Representative,36,,448
Jefferson,V111,Maurice M Sweeney,State Representative,36,,301
Jefferson,V112,,Ballots Cast,,,21
Jefferson,V112,,Straight Party,,REP,8
Jefferson,V112,,Straight Party,,DEM,5
Jefferson,V112,,Straight Party,,LIB,0
Jefferson,V112,,Straight Party,,AME,0
Jefferson,V112,Vickie Yates B Glisson,U.S. House,3,,14
Jefferson,V112,John A Yarmuth,U.S. House,3,,7
Jefferson,V112,Gregory Boles,U.S. House,3,,0
Jefferson,V112,Paul R. Hornback,State Senate,20,,14
Jefferson,V112,Dave Suetholz,State Senate,20,,7
Jefferson,V112,Julie Raque Adams,State Senate,36,,13
Jefferson,V112,Sheri A Donahue,State Senate,36,,7
Jefferson,V113,,Ballots Cast,,,1709
Jefferson,V113,,Straight Party,,REP,551
Jefferson,V113,,Straight Party,,DEM,327
Jefferson,V113,,Straight Party,,LIB,0
Jefferson,V113,,Straight Party,,AME,5
Jefferson,V113,Thomas Massie,U.S. House,4,,1013
Jefferson,V113,Seth Hall,U.S. House,4,,665
Jefferson,V113,Mike Moffett,U.S. House,4,,17
Jefferson,V113,Paul R. Hornback,State Senate,20,,1015
Jefferson,V113,Dave Suetholz,State Senate,20,,680
Jefferson,V113,Jerry T Miller,State Representative,36,,1034
Jefferson,V113,Maurice M Sweeney,State Representative,36,,659
Jefferson,V114,,Ballots Cast,,,791
Jefferson,V114,,Straight Party,,REP,254
Jefferson,V114,,Straight Party,,DEM,93
Jefferson,V114,,Straight Party,,LIB,1
Jefferson,V114,,Straight Party,,AME,2
Jefferson,V114,Vickie Yates B Glisson,U.S. House,3,,546
Jefferson,V114,John A Yarmuth,U.S. House,3,,238
Jefferson,V114,Gregory Boles,U.S. House,3,,5
Jefferson,V114,Julie Raque Adams,State Senate,36,,591
Jefferson,V114,Sheri A Donahue,State Senate,36,,193
Jefferson,V114,Jerry T Miller,State Representative,36,,561
Jefferson,V114,Maurice M Sweeney,State Representative,36,,219
Jefferson,V115-JEF,,Ballots Cast,,,618
Jefferson,V115-JEF,,Straight Party,,REP,159
Jefferson,V115-JEF,,Straight Party,,DEM,113
Jefferson,V115-JEF,,Straight Party,,LIB,6
Jefferson,V115-JEF,,Straight Party,,AME,2
Jefferson,V115-JEF,Vickie Yates B Glisson,U.S. House,3,,300
Jefferson,V115-JEF,John A Yarmuth,U.S. House,3,,298
Jefferson,V115-JEF,Gregory Boles,U.S. House,3,,16
Jefferson,V115-JEF,Paul R. Hornback,State Senate,20,,326
Jefferson,V115-JEF,Dave Suetholz,State Senate,20,,283
Jefferson,V115-JEF,Jerry T Miller,State Representative,36,,308
Jefferson,V115-JEF,Maurice M Sweeney,State Representative,36,,296
Jefferson,V116,,Ballots Cast,,,765
Jefferson,V116,,Straight Party,,REP,173
Jefferson,V116,,Straight Party,,DEM,175
Jefferson,V116,,Straight Party,,LIB,1
Jefferson,V116,,Straight Party,,AME,4
Jefferson,V116,Vickie Yates B Glisson,U.S. House,3,,402
Jefferson,V116,John A Yarmuth,U.S. House,3,,348
Jefferson,V116,Gregory Boles,U.S. House,3,,11
Jefferson,V116,Paul R. Hornback,State Senate,20,,400
Jefferson,V116,Dave Suetholz,State Senate,20,,343
Jefferson,V116,Jerry T Miller,State Representative,36,,397
Jefferson,V116,Maurice M Sweeney,State Representative,36,,345
Jefferson,V117,,Ballots Cast,,,663
Jefferson,V117,,Straight Party,,REP,163
Jefferson,V117,,Straight Party,,DEM,160
Jefferson,V117,,Straight Party,,LIB,1
Jefferson,V117,,Straight Party,,AME,0
Jefferson,V117,Vickie Yates B Glisson,U.S. House,3,,334
Jefferson,V117,John A Yarmuth,U.S. House,3,,321
Jefferson,V117,Gregory Boles,U.S. House,3,,6
Jefferson,V117,Julie Raque Adams,State Senate,36,,368
Jefferson,V117,Sheri A Donahue,State Senate,36,,293
Jefferson,V117,Jerry T Miller,State Representative,36,,343
Jefferson,V117,Maurice M Sweeney,State Representative,36,,313
Jefferson,V118,,Ballots Cast,,,668
Jefferson,V118,,Straight Party,,REP,148
Jefferson,V118,,Straight Party,,DEM,153
Jefferson,V118,,Straight Party,,LIB,4
Jefferson,V118,,Straight Party,,AME,2
Jefferson,V118,Vickie Yates B Glisson,U.S. House,3,,302
Jefferson,V118,John A Yarmuth,U.S. House,3,,344
Jefferson,V118,Gregory Boles,U.S. House,3,,18
Jefferson,V118,Julie Raque Adams,State Senate,36,,343
Jefferson,V118,Sheri A Donahue,State Senate,36,,321
Jefferson,V118,Jerry T Miller,State Representative,36,,317
Jefferson,V118,Maurice M Sweeney,State Representative,36,,344
Jefferson,V119,,Ballots Cast,,,996
Jefferson,V119,,Straight Party,,REP,272
Jefferson,V119,,Straight Party,,DEM,173
Jefferson,V119,,Straight Party,,LIB,4
Jefferson,V119,,Straight Party,,AME,3
Jefferson,V119,Vickie Yates B Glisson,U.S. House,3,,553
Jefferson,V119,John A Yarmuth,U.S. House,3,,429
Jefferson,V119,Gregory Boles,U.S. House,3,,11
Jefferson,V119,Paul R. Hornback,State Senate,20,,577
Jefferson,V119,Dave Suetholz,State Senate,20,,411
Jefferson,V119,Jerry T Miller,State Representative,36,,566
Jefferson,V119,Maurice M Sweeney,State Representative,36,,403
Jefferson,V120-MID,,Ballots Cast,,,960
Jefferson,V120-MID,,Straight Party,,REP,215
Jefferson,V120-MID,,Straight Party,,DEM,190
Jefferson,V120-MID,,Straight Party,,LIB,2
Jefferson,V120-MID,,Straight Party,,AME,5
Jefferson,V120-MID,Vickie Yates B Glisson,U.S. House,3,,453
Jefferson,V120-MID,John A Yarmuth,U.S. House,3,,494
Jefferson,V120-MID,Gregory Boles,U.S. House,3,,11
Jefferson,V120-MID,Julie Raque Adams,State Senate,36,,499
Jefferson,V120-MID,Sheri A Donahue,State Senate,36,,447
Jefferson,V120-MID,Jerry T Miller,State Representative,36,,473
Jefferson,V120-MID,Maurice M Sweeney,State Representative,36,,474
Jefferson,V121,,Ballots Cast,,,801
Jefferson,V121,,Straight Party,,REP,199
Jefferson,V121,,Straight Party,,DEM,179
Jefferson,V121,,Straight Party,,LIB,0
Jefferson,V121,,Straight Party,,AME,2
Jefferson,V121,Thomas Massie,U.S. House,4,,429
Jefferson,V121,Seth Hall,U.S. House,4,,350
Jefferson,V121,Mike Moffett,U.S. House,4,,12
Jefferson,V121,Julie Raque Adams,State Senate,36,,451
Jefferson,V121,Sheri A Donahue,State Senate,36,,342
Jefferson,V121,Jerry T Miller,State Representative,36,,430
Jefferson,V121,Maurice M Sweeney,State Representative,36,,361
Jefferson,V122,,Ballots Cast,,,0
Jefferson,V122,,Straight Party,,REP,0
Jefferson,V122,,Straight Party,,DEM,0
Jefferson,V122,,Straight Party,,LIB,0
Jefferson,V122,,Straight Party,,AME,0
Jefferson,V122,Thomas Massie,U.S. House,4,,0
Jefferson,V122,Seth Hall,U.S. House,4,,0
Jefferson,V122,Mike Moffett,U.S. House,4,,0
Jefferson,V122,Paul R. Hornback,State Senate,20,,0
Jefferson,V122,Dave Suetholz,State Senate,20,,0
Jefferson,V122,Jerry T Miller,State Representative,36,,0
Jefferson,V122,Maurice M Sweeney,State Representative,36,,0
Jefferson,V123,,Ballots Cast,,,2
Jefferson,V123,,Straight Party,,REP,2
Jefferson,V123,,Straight Party,,DEM,0
Jefferson,V123,,Straight Party,,LIB,0
Jefferson,V123,,Straight Party,,AME,0
Jefferson,V123,Thomas Massie,U.S. House,4,,2
Jefferson,V123,Seth Hall,U.S. House,4,,0
Jefferson,V123,Mike Moffett,U.S. House,4,,0
Jefferson,V123,Julie Raque Adams,State Senate,36,,2
Jefferson,V123,Sheri A Donahue,State Senate,36,,0
Jefferson,V123,Jerry T Miller,State Representative,36,,2
Jefferson,V123,Maurice M Sweeney,State Representative,36,,0
Jefferson,V124-MID,,Ballots Cast,,,532
Jefferson,V124-MID,,Straight Party,,REP,113
Jefferson,V124-MID,,Straight Party,,DEM,133
Jefferson,V124-MID,,Straight Party,,LIB,2
Jefferson,V124-MID,,Straight Party,,AME,3
Jefferson,V124-MID,Vickie Yates B Glisson,U.S. House,3,,240
Jefferson,V124-MID,John A Yarmuth,U.S. House,3,,283
Jefferson,V124-MID,Gregory Boles,U.S. House,3,,6
Jefferson,V124-MID,Julie Raque Adams,State Senate,36,,257
Jefferson,V124-MID,Sheri A Donahue,State Senate,36,,266
Jefferson,V124-MID,Jerry T Miller,State Representative,36,,250
Jefferson,V124-MID,Maurice M Sweeney,State Representative,36,,269
Jefferson,V125,,Ballots Cast,,,594
Jefferson,V125,,Straight Party,,REP,149
Jefferson,V125,,Straight Party,,DEM,119
Jefferson,V125,,Straight Party,,LIB,0
Jefferson,V125,,Straight Party,,AME,3
Jefferson,V125,Thomas Massie,U.S. House,4,,323
Jefferson,V125,Seth Hall,U.S. House,4,,260
Jefferson,V125,Mike Moffett,U.S. House,4,,8
Jefferson,V125,Julie Raque Adams,State Senate,36,,339
Jefferson,V125,Sheri A Donahue,State Senate,36,,252
Jefferson,V125,Jerry T Miller,State Representative,36,,324
Jefferson,V125,Maurice M Sweeney,State Representative,36,,265
Jefferson,V126,,Ballots Cast,,,956
Jefferson,V126,,Straight Party,,REP,232
Jefferson,V126,,Straight Party,,DEM,192
Jefferson,V126,,Straight Party,,LIB,2
Jefferson,V126,,Straight Party,,AME,0
Jefferson,V126,Vickie Yates B Glisson,U.S. House,3,,480
Jefferson,V126,John A Yarmuth,U.S. House,3,,466
Jefferson,V126,Gregory Boles,U.S. House,3,,8
Jefferson,V126,Julie Raque Adams,State Senate,36,,529
Jefferson,V126,Sheri A Donahue,State Senate,36,,416
Jefferson,V126,Jerry T Miller,State Representative,36,,508
Jefferson,V126,Maurice M Sweeney,State Representative,36,,438
Jefferson,V127,,Ballots Cast,,,967
Jefferson,V127,,Straight Party,,REP,238
Jefferson,V127,,Straight Party,,DEM,270
Jefferson,V127,,Straight Party,,LIB,3
Jefferson,V127,,Straight Party,,AME,2
Jefferson,V127,Vickie Yates B Glisson,U.S. House,3,,443
Jefferson,V127,John A Yarmuth,U.S. House,3,,503
Jefferson,V127,Gregory Boles,U.S. House,3,,18
Jefferson,V127,Julie Raque Adams,State Senate,36,,492
Jefferson,V127,Sheri A Donahue,State Senate,36,,464
Jefferson,V127,Jerry T Miller,State Representative,36,,471
Jefferson,V127,Maurice M Sweeney,State Representative,36,,486
Jefferson,V128,,Ballots Cast,,,814
Jefferson,V128,,Straight Party,,REP,207
Jefferson,V128,,Straight Party,,DEM,150
Jefferson,V128,,Straight Party,,LIB,5
Jefferson,V128,,Straight Party,,AME,2
Jefferson,V128,Vickie Yates B Glisson,U.S. House,3,,448
Jefferson,V128,John A Yarmuth,U.S. House,3,,351
Jefferson,V128,Gregory Boles,U.S. House,3,,12
Jefferson,V128,Julie Raque Adams,State Senate,36,,492
Jefferson,V128,Sheri A Donahue,State Senate,36,,316
Jefferson,V128,Jerry T Miller,State Representative,36,,469
Jefferson,V128,Maurice M Sweeney,State Representative,36,,332
Jefferson,V129,,Ballots Cast,,,1094
Jefferson,V129,,Straight Party,,REP,385
Jefferson,V129,,Straight Party,,DEM,149
Jefferson,V129,,Straight Party,,LIB,0
Jefferson,V129,,Straight Party,,AME,3
Jefferson,V129,Thomas Massie,U.S. House,4,,734
Jefferson,V129,Seth Hall,U.S. House,4,,346
Jefferson,V129,Mike Moffett,U.S. House,4,,6
Jefferson,V129,Julie Raque Adams,State Senate,36,,762
Jefferson,V129,Sheri A Donahue,State Senate,36,,326
Jefferson,V129,Jerry T Miller,State Representative,36,,741
Jefferson,V129,Maurice M Sweeney,State Representative,36,,341
Jefferson,V130,,Ballots Cast,,,250
Jefferson,V130,,Straight Party,,REP,51
Jefferson,V130,,Straight Party,,DEM,45
Jefferson,V130,,Straight Party,,LIB,0
Jefferson,V130,,Straight Party,,AME,1
Jefferson,V130,Vickie Yates B Glisson,U.S. House,3,,143
Jefferson,V130,John A Yarmuth,U.S. House,3,,103
Jefferson,V130,Gregory Boles,U.S. House,3,,2
Jefferson,V130,Julie Raque Adams,State Senate,36,,162
Jefferson,V130,Sheri A Donahue,State Senate,36,,83
Jefferson,V130,Jerry T Miller,State Representative,36,,156
Jefferson,V130,Maurice M Sweeney,State Representative,36,,89
Jefferson,V131,,Ballots Cast,,,774
Jefferson,V131,,Straight Party,,REP,228
Jefferson,V131,,Straight Party,,DEM,159
Jefferson,V131,,Straight Party,,LIB,0
Jefferson,V131,,Straight Party,,AME,10
Jefferson,V131,Thomas Massie,U.S. House,4,,436
Jefferson,V131,Seth Hall,U.S. House,4,,320
Jefferson,V131,Mike Moffett,U.S. House,4,,8
Jefferson,V131,Julie Raque Adams,State Senate,36,,472
Jefferson,V131,Sheri A Donahue,State Senate,36,,294
Jefferson,V131,Jerry T Miller,State Representative,36,,442
Jefferson,V131,Maurice M Sweeney,State Representative,36,,324
Jefferson,V132,,Ballots Cast,,,440
Jefferson,V132,,Straight Party,,REP,121
Jefferson,V132,,Straight Party,,DEM,69
Jefferson,V132,,Straight Party,,LIB,1
Jefferson,V132,,Straight Party,,AME,1
Jefferson,V132,Vickie Yates B Glisson,U.S. House,3,,262
Jefferson,V132,John A Yarmuth,U.S. House,3,,169
Jefferson,V132,Gregory Boles,U.S. House,3,,6
Jefferson,V132,Jimmy Higdon,State Senate,14,,257
Jefferson,V132,Stephanie Compton,State Senate,14,,173
Jefferson,V132,Jerry T Miller,State Representative,36,,262
Jefferson,V132,Maurice M Sweeney,State Representative,36,,170
